record_id,country_code,country_name,region,income_level,date,year,month,week,latitude,longitude,population_millions,temperature_celsius,temp_anomaly_celsius,precipitation_mm,heat_wave_days,drought_indicator,flood_indicator,extreme_weather_events,pm25_ugm3,air_quality_index,respiratory_disease_rate,cardio_mortality_rate,vector_disease_risk_score,waterborne_disease_incidents,heat_related_admissions,healthcare_access_index,gdp_per_capita_usd,mental_health_index,food_security_index,aqi_pm,uhs_service_coverage_index
5330,AUS,Australia,Oceania,High,11/10/2019,2019,11,45,-25.27,133.77,26,3.72,-1.1,69.1,0,0,0,0,70.3,101,59.5,32.1,4.6,17.9,0,77.3,47377,83.7,100,161.3748212,80
5331,AUS,Australia,Oceania,High,11/17/2019,2019,11,46,-25.27,133.77,26,4.58,0.93,68.3,0,0,0,0,67.9,106,75.7,33.2,5.5,16.2,0,77.1,47377,72.5,94.5,159.6924177,80
5332,AUS,Australia,Oceania,High,11/24/2019,2019,11,47,-25.27,133.77,26,4.44,-0.46,63,0,0,0,0,66.8,80,76.1,22.1,9.1,22.5,0,73.9,47377,74.3,95,158.9213162,80
5333,AUS,Australia,Oceania,High,12/1/2019,2019,12,48,-25.27,133.77,26,7.43,0.7,74.5,0,0,0,0,35.8,56,54.9,32.6,6.2,12.5,0,78.7,47449,62.9,91.7,101.7386935,80
5334,AUS,Australia,Oceania,High,12/8/2019,2019,12,49,-25.27,133.77,26,5.16,-0.4,55.7,0,0,0,0,34.1,55,62,23.1,0,18.6,0,81.9,47449,69.7,96.3,97.57794677,80
5335,AUS,Australia,Oceania,High,12/15/2019,2019,12,50,-25.27,133.77,26,9.27,-0.76,60.8,0,0,0,0,53.4,64,63.1,26.3,4.3,13.6,6.2,79.4,47449,71.3,93.7,145.0753769,80
5336,AUS,Australia,Oceania,High,12/22/2019,2019,12,51,-25.27,133.77,26,8.54,0.6,70.7,0,0,0,0,9,-3,64.1,38.1,1,26.6,2.5,70.1,47449,66.8,97.6,50,80
5337,AUS,Australia,Oceania,High,12/29/2019,2019,12,52,-25.27,133.77,26,8.26,-0.01,87.9,0,0,0,0,39.5,61,52.2,31.6,10,21.8,0,72.8,47449,66.3,96.2,110.8492462,80
5338,AUS,Australia,Oceania,High,1/5/2020,2020,1,1,-25.27,133.77,26,7.74,0.07,100.1,0,0,0,0,18.6,46,50,29.9,7.8,18.1,0,74.8,47521,72.9,94.7,68.69961977,
5339,AUS,Australia,Oceania,High,1/12/2020,2020,1,2,-25.27,133.77,26,14.03,0.76,107,0,0,0,0,16.9,38,52.3,27.5,3.1,18.5,13.8,75.3,47521,66,93.2,65.53231939,
5340,AUS,Australia,Oceania,High,1/19/2020,2020,1,3,-25.27,133.77,26,12.27,0.44,110,0,0,0,0,0,-5,51.2,27.8,2.7,22.8,8.3,78.1,47521,69.1,100,0,
5341,AUS,Australia,Oceania,High,1/26/2020,2020,1,4,-25.27,133.77,26,11.21,-0.44,85.5,0,0,0,0,25.6,29,56.7,27.3,0,20.1,1.5,74.8,47521,71.1,94.8,81.74144487,
5342,AUS,Australia,Oceania,High,2/2/2020,2020,2,5,-25.27,133.77,26,13.46,0.64,89,0,0,0,0,70,120,67.6,30.6,3.6,18.9,4.5,79.3,47593,73.7,94.8,161.1645207,
5343,AUS,Australia,Oceania,High,2/9/2020,2020,2,6,-25.27,133.77,26,13.16,-0.73,51.5,0,0,0,0,36.2,42,52.3,31.3,2.8,9.8,9.5,74.7,47593,76.7,100,102.7236181,
5344,AUS,Australia,Oceania,High,2/16/2020,2020,2,7,-25.27,133.77,26,16.07,-0.3,79.8,0,0,0,0,67.9,101,73.4,28.6,7,21.4,12.3,77.4,47593,72.3,100,159.6924177,
5345,AUS,Australia,Oceania,High,2/23/2020,2020,2,8,-25.27,133.77,26,15.12,0.16,123.6,2,0,0,2,39.6,95,77.9,23.3,9.1,27.7,32.5,79.4,47593,72.8,100,111.0954774,
5346,AUS,Australia,Oceania,High,3/1/2020,2020,3,9,-25.27,133.77,26,18.04,0.17,82.6,1,0,0,1,62.4,93,62.1,26.7,3.9,23.2,35.6,80.1,47665,69.4,99.5,155.8369099,
5347,AUS,Australia,Oceania,High,3/8/2020,2020,3,10,-25.27,133.77,26,17.18,0.29,141.5,0,0,0,0,59.3,64,71.4,36.5,5.2,25.9,23.3,70.4,47665,71.7,100,153.6638054,
5348,AUS,Australia,Oceania,High,3/15/2020,2020,3,11,-25.27,133.77,26,15.88,0.61,140.3,0,0,0,0,33.3,41,52.5,46.2,7.4,18.3,19.2,78.5,47665,69.5,100,96.08745247,
5349,AUS,Australia,Oceania,High,3/22/2020,2020,3,12,-25.27,133.77,26,17.16,0.35,135.7,0,0,0,0,52.9,51,70.4,20.6,7.4,20.6,19.3,79.9,47665,66.1,95.8,143.8442211,
5350,AUS,Australia,Oceania,High,3/29/2020,2020,3,13,-25.27,133.77,26,20.44,-0.41,107.1,1,0,0,1,49.1,84,67.3,18.7,24.7,18.8,23,74.3,47665,58.9,100,134.4874372,
5351,AUS,Australia,Oceania,High,4/5/2020,2020,4,14,-25.27,133.77,26,19.01,0.8,103.9,0,0,0,0,37.9,78,80.2,41.2,3.8,21.4,21.3,78.1,47737,81.2,100,106.9095477,
5352,AUS,Australia,Oceania,High,4/12/2020,2020,4,15,-25.27,133.77,26,15.76,-0.52,159.8,2,0,1,3,54.9,95,77.7,33.6,5.4,50.7,32.4,77,47737,59.3,82.8,148.7688442,
5353,AUS,Australia,Oceania,High,4/19/2020,2020,4,16,-25.27,133.77,26,17.83,0.47,111.3,1,0,0,1,18.3,33,43,35.2,0,19.4,13.9,75.9,47737,67.3,100,68.14068441,
5354,AUS,Australia,Oceania,High,4/26/2020,2020,4,17,-25.27,133.77,26,19.47,0.22,82.4,1,0,0,1,75.4,124,79.3,27.6,7.4,18.9,31.3,77.6,47737,80.7,100,164.9499285,
5355,AUS,Australia,Oceania,High,5/3/2020,2020,5,18,-25.27,133.77,26,16.86,-0.1,44.1,0,0,0,0,52.3,84,60.1,31.2,2.9,20,10.1,79.1,47808,65.4,100,142.3668342,
5356,AUS,Australia,Oceania,High,5/10/2020,2020,5,19,-25.27,133.77,26,14.75,0.07,159.4,0,0,1,1,50.7,102,67,29.3,3.9,50.4,16.8,72.5,47808,65.7,90.5,138.4271357,
5357,AUS,Australia,Oceania,High,5/17/2020,2020,5,20,-25.27,133.77,26,18.68,0.78,98.8,0,0,0,0,37.6,15,67.5,37.7,3.5,15.1,16.1,74.2,47808,73.4,100,106.1708543,
5358,AUS,Australia,Oceania,High,5/24/2020,2020,5,21,-25.27,133.77,26,13.84,-0.25,101.1,0,0,0,0,28.2,31,73.2,20,1.7,19.1,11.3,78.3,47808,75.1,97.2,86.58555133,
5359,AUS,Australia,Oceania,High,5/31/2020,2020,5,22,-25.27,133.77,26,10.14,-0.33,76.2,0,0,0,0,68.9,109,70.5,28.4,3.9,20.1,0.6,76.9,47808,67.1,95,160.3934192,
5360,AUS,Australia,Oceania,High,6/7/2020,2020,6,23,-25.27,133.77,26,11.33,0.42,76.4,0,0,0,0,1.4,-1,58.4,35.5,2,16,6.7,73.4,47880,71.6,95.3,7.777777778,
5361,AUS,Australia,Oceania,High,6/14/2020,2020,6,24,-25.27,133.77,26,13.14,-0.72,23.5,0,0,0,0,86.2,122,64.3,32.8,10.3,20.9,13.8,77.7,47880,71.1,91.1,172.5207439,
5362,AUS,Australia,Oceania,High,6/21/2020,2020,6,25,-25.27,133.77,26,10.57,0.35,133.6,0,0,0,0,20.6,37,64.8,38.5,8,14.1,0,73.8,47880,73.8,96.1,72.42585551,
5363,AUS,Australia,Oceania,High,6/28/2020,2020,6,26,-25.27,133.77,26,12.67,-0.07,130.6,0,0,0,0,22.9,23,56.2,33.4,5.9,29.1,6.5,78.5,47880,69.1,100,76.71102662,
5364,AUS,Australia,Oceania,High,7/5/2020,2020,7,27,-25.27,133.77,26,8.5,0.23,83.4,0,0,0,0,38.2,60,48.6,29.4,6.3,17,0,72.8,47952,69.8,95.7,107.6482412,
5365,AUS,Australia,Oceania,High,7/12/2020,2020,7,28,-25.27,133.77,26,5.78,0.32,74.9,0,0,0,0,52.9,75,50.7,27.2,4,21.8,0,78.5,47952,58.4,100,143.8442211,
5366,AUS,Australia,Oceania,High,7/19/2020,2020,7,29,-25.27,133.77,26,5.69,-0.01,54.8,0,0,0,0,56.3,77,55.4,32.4,10.4,22.3,0,75.5,47952,68.9,94.1,151.5608011,
5367,AUS,Australia,Oceania,High,7/26/2020,2020,7,30,-25.27,133.77,26,7.33,0.71,100,0,0,0,0,44.3,69,63.8,36.4,5.1,20,0,77.5,47952,65.6,94.6,122.6683417,
5368,AUS,Australia,Oceania,High,8/2/2020,2020,8,31,-25.27,133.77,26,5.09,1.4,70.4,0,0,0,0,85.2,150,79.8,36.8,2.3,16.6,0,76.1,48024,71.3,94.8,171.8197425,
5369,AUS,Australia,Oceania,High,8/9/2020,2020,8,32,-25.27,133.77,26,5.58,0.13,47.7,0,0,0,0,49.1,37,64.9,25.3,6.1,20.3,0,70.8,48024,73.8,100,134.4874372,
5370,AUS,Australia,Oceania,High,8/16/2020,2020,8,33,-25.27,133.77,26,3.96,-0.91,66,0,0,0,0,42.6,57,65.5,20.2,10.5,18.4,0,73.1,48024,69.4,100,118.4824121,
5371,AUS,Australia,Oceania,High,8/23/2020,2020,8,34,-25.27,133.77,26,5.24,-0.15,32.9,0,0,0,0,75.4,109,78.8,32.4,4,20.8,0,73.9,48024,69.9,100,164.9499285,
5372,AUS,Australia,Oceania,High,8/30/2020,2020,8,35,-25.27,133.77,26,3.93,0.27,0.8,0,0,0,0,64.7,91,82,26.9,1.9,23.7,0,76,48024,67.3,82.3,157.4492132,
5373,AUS,Australia,Oceania,High,9/6/2020,2020,9,36,-25.27,133.77,26,1.23,1.19,84.4,0,0,0,0,35.6,55,68.1,36.7,4.8,24.6,0,78.8,48096,77.3,100,101.2462312,
5374,AUS,Australia,Oceania,High,9/13/2020,2020,9,37,-25.27,133.77,26,3.58,0.08,52.3,0,0,0,0,35,31,62.9,38.2,3.9,22.3,0,80.9,48096,74.2,96.6,99.25475285,
5375,AUS,Australia,Oceania,High,9/20/2020,2020,9,38,-25.27,133.77,26,0.72,0.96,72,0,0,0,0,29.9,35,53.5,41.3,0.6,21.6,0,74.9,48096,62.8,90,89.75285171,
5376,AUS,Australia,Oceania,High,9/27/2020,2020,9,39,-25.27,133.77,26,-0.12,-0.35,15.6,0,1,0,1,18.2,21,56.5,30.6,0,17.3,0,78.6,48096,64.5,80.9,67.95437262,
5377,AUS,Australia,Oceania,High,10/4/2020,2020,10,40,-25.27,133.77,26,3.92,-0.39,48.9,0,0,0,0,66.6,89,77.7,28.7,4.2,20.4,0,76.8,48168,70.7,93.8,158.7811159,
5378,AUS,Australia,Oceania,High,10/11/2020,2020,10,41,-25.27,133.77,26,1.29,0.26,76.5,0,0,0,0,47.9,87,54.1,38.5,2,13.4,0,73.4,48168,67.8,90.1,131.5326633,
5379,AUS,Australia,Oceania,High,10/18/2020,2020,10,42,-25.27,133.77,26,-4.84,-0.56,22.2,0,0,0,0,92.8,138,87.6,36.8,6.7,13.4,0,78.2,48168,64.3,100,177.1473534,
5380,AUS,Australia,Oceania,High,10/25/2020,2020,10,43,-25.27,133.77,26,4.77,0.39,54,0,0,0,0,16.7,20,62.1,27.8,1.5,23.8,0,77.3,48168,75.5,96.7,65.15969582,
5381,AUS,Australia,Oceania,High,11/1/2020,2020,11,44,-25.27,133.77,26,2.73,0.25,105.3,0,0,0,0,69.7,121,60.9,29.6,5.3,17.6,0,76.3,48240,73.3,91.1,160.9542203,
5382,AUS,Australia,Oceania,High,11/8/2020,2020,11,45,-25.27,133.77,26,0.88,-0.35,67.4,0,0,0,0,71,75,72.7,33.6,0,19.3,0,77.6,48240,70,100,161.8655222,
5383,AUS,Australia,Oceania,High,11/15/2020,2020,11,46,-25.27,133.77,26,3.44,0.65,25.4,0,1,0,1,93.7,153,82.4,35.8,8.7,18.5,0,75.3,48240,66.6,87.5,177.7782546,
5384,AUS,Australia,Oceania,High,11/22/2020,2020,11,47,-25.27,133.77,26,6.28,0.7,23.2,0,0,0,0,53.9,96,54.3,38,4.4,22.8,4.1,73.4,48240,73.8,93.8,146.3065327,
5385,AUS,Australia,Oceania,High,11/29/2020,2020,11,48,-25.27,133.77,26,2.35,0.13,34.4,0,0,0,0,9.3,32,54.4,32.4,2,24.1,0,75.4,48240,65.5,100,51.37262357,
5386,AUS,Australia,Oceania,High,12/6/2020,2020,12,49,-25.27,133.77,26,9.61,0.22,1.3,0,0,0,0,11.1,19,41.4,29.1,4.9,18.4,0,77.9,48312,72.6,88.1,54.72623574,
5387,AUS,Australia,Oceania,High,12/13/2020,2020,12,50,-25.27,133.77,26,5.85,0.26,28.1,0,0,0,0,60.2,88,62.7,35.2,7.5,18,0,78.7,48312,79.5,100,154.2947067,
5388,AUS,Australia,Oceania,High,12/20/2020,2020,12,51,-25.27,133.77,26,11.34,-0.03,116.5,0,0,0,0,0,26,43.4,32.5,7,17.1,8,73.9,48312,74.5,97.8,0,
5389,AUS,Australia,Oceania,High,12/27/2020,2020,12,52,-25.27,133.77,26,12.45,0.29,114.6,0,0,0,0,0,10,44.9,31.1,7.6,10.2,1.8,77.7,48312,71.9,89.7,0,
5390,AUS,Australia,Oceania,High,1/3/2021,2021,1,53,-25.27,133.77,26,8,1.03,99.2,0,0,0,0,58.5,73,67.8,33.3,6.5,23.3,0,82.1,48384,70.6,96.8,153.1030043,80
5391,AUS,Australia,Oceania,High,1/10/2021,2021,1,1,-25.27,133.77,26,9.09,-0.56,96,0,0,0,0,25.4,23,61.5,21.8,5.4,18.5,0,75.8,48384,65.6,93.5,81.36882129,80
5392,AUS,Australia,Oceania,High,1/17/2021,2021,1,2,-25.27,133.77,26,15.5,-0.65,105.1,0,0,0,0,65.2,98,71.6,22.3,8.3,22.9,8.6,73.8,48384,69.9,93.6,157.7997139,80
5393,AUS,Australia,Oceania,High,1/24/2021,2021,1,3,-25.27,133.77,26,11.94,-0.02,96.1,0,0,0,0,39.7,47,69.5,35.4,7.7,23.2,0,71.4,48384,65,90.6,111.3417085,80
5394,AUS,Australia,Oceania,High,1/31/2021,2021,1,4,-25.27,133.77,26,16.32,0.97,100.6,4,0,0,4,45.8,84,73.4,41.9,6.3,17.9,45.2,78.1,48384,61.7,100,126.361809,80
5395,AUS,Australia,Oceania,High,2/7/2021,2021,2,5,-25.27,133.77,26,13.41,0.89,165.3,0,0,0,0,13.1,10,53,35.5,6.8,27.9,0.6,75.2,48455,73.4,99.1,58.45247148,80
5396,AUS,Australia,Oceania,High,2/14/2021,2021,2,6,-25.27,133.77,26,17.17,0.07,105.6,0,0,0,0,19,42,56.6,25.2,7.6,25.3,13.1,82.2,48455,66.6,100,69.44486692,80
5397,AUS,Australia,Oceania,High,2/21/2021,2021,2,7,-25.27,133.77,26,18.59,0.09,89.2,0,0,0,0,0,-4,56.1,29.4,1.6,16.3,17.6,72.7,48455,73.2,100,0,80
5398,AUS,Australia,Oceania,High,2/28/2021,2021,2,8,-25.27,133.77,26,16.86,0.51,87.8,0,0,0,0,38.8,43,66.6,33.7,5.2,27.2,13.6,78.8,48455,71.8,94.5,109.1256281,80
5399,AUS,Australia,Oceania,High,3/7/2021,2021,3,9,-25.27,133.77,26,14.83,0.18,102.5,0,0,0,0,50.2,63,69.7,31,9,10.9,5.3,78,48527,67.1,99.3,137.1959799,80
5400,AUS,Australia,Oceania,High,3/14/2021,2021,3,10,-25.27,133.77,26,18.71,0.23,116.4,1,0,0,1,17.5,32,59,24.8,6.2,32.8,35.8,73.4,48527,75.1,100,66.65019011,80
5401,AUS,Australia,Oceania,High,3/21/2021,2021,3,11,-25.27,133.77,26,18.64,1.18,103.1,0,0,0,0,0.6,10,63.5,37,1.6,22.6,13.4,74.7,48527,68.5,98.5,3.333333333,80
5402,AUS,Australia,Oceania,High,3/28/2021,2021,3,12,-25.27,133.77,26,19.21,0.5,150.7,0,0,0,0,0,-17,67.4,40.6,9,16.7,27.2,79.2,48527,69.2,99.7,0,80
5403,AUS,Australia,Oceania,High,4/4/2021,2021,4,13,-25.27,133.77,26,20.48,0.4,161.2,0,0,0,0,28.1,25,30.4,37.2,35.2,23.4,24.3,80,48599,70.8,100,86.39923954,80
5404,AUS,Australia,Oceania,High,4/11/2021,2021,4,14,-25.27,133.77,26,15.95,0.89,145.4,0,0,0,0,44.6,49,58.2,27.7,7.3,19.6,10.5,77.1,48599,67.7,100,123.4070352,80
5405,AUS,Australia,Oceania,High,4/18/2021,2021,4,15,-25.27,133.77,26,19.14,0.15,110.3,2,0,0,2,94.2,128,75.3,23.5,11.9,23.8,29.9,77,48599,74.1,94,178.1287554,80
5406,AUS,Australia,Oceania,High,4/25/2021,2021,4,16,-25.27,133.77,26,17.43,-0.1,92.3,0,0,0,0,33.6,67,54.3,39.6,7.4,24.2,16.3,81.1,48599,74.7,95.7,96.64638783,80
5407,AUS,Australia,Oceania,High,5/2/2021,2021,5,17,-25.27,133.77,26,14.23,-0.49,108,0,0,0,0,8.6,-6,55.4,24.4,6.3,29.6,4.9,77.6,48671,76.5,97.3,47.77777778,80
5408,AUS,Australia,Oceania,High,5/9/2021,2021,5,18,-25.27,133.77,26,19.07,1.2,123.3,1,0,0,1,74.4,119,80.2,33.8,5.5,17.3,21.7,71.4,48671,68.5,93.6,164.248927,80
5409,AUS,Australia,Oceania,High,5/16/2021,2021,5,19,-25.27,133.77,26,14.39,0.41,94,0,0,0,0,26.7,36,46.5,27.1,4.2,21.1,0,76.4,48671,66.8,90.8,83.79087452,80
5410,AUS,Australia,Oceania,High,5/23/2021,2021,5,20,-25.27,133.77,26,17.89,-0.21,88.3,1,0,0,1,35.3,71,45.7,39,6.8,13.3,17,81.2,48671,66.4,99.4,99.81368821,80
5411,AUS,Australia,Oceania,High,5/30/2021,2021,5,21,-25.27,133.77,26,13.67,0.22,139.4,0,0,0,0,20.4,39,61.9,27.6,9.2,16.7,9.3,72.4,48671,70.7,91.9,72.05323194,80
5412,AUS,Australia,Oceania,High,6/6/2021,2021,6,22,-25.27,133.77,26,18.49,0.35,146.1,0,0,0,0,37.9,70,59.7,36.4,4,19.9,20.9,74,48743,70.6,94.6,106.9095477,80
5413,AUS,Australia,Oceania,High,6/13/2021,2021,6,23,-25.27,133.77,26,14.6,0.38,134.1,0,0,0,0,61.8,88,78.6,33.7,4.7,32.9,21.3,75.3,48743,73.3,93.8,155.416309,80
5414,AUS,Australia,Oceania,High,6/20/2021,2021,6,24,-25.27,133.77,26,10.46,0.54,99.4,0,0,0,0,32.3,79,55.4,42,8.5,22.9,0,77.5,48743,78,100,94.2243346,80
5415,AUS,Australia,Oceania,High,6/27/2021,2021,6,25,-25.27,133.77,26,13.08,0.18,128.2,0,0,0,0,10.6,31,28,25,1.8,19.7,2.1,76.4,48743,65.6,97.1,53.79467681,80
5416,AUS,Australia,Oceania,High,7/4/2021,2021,7,26,-25.27,133.77,26,7.32,-0.54,52.7,0,0,0,0,74.5,151,86.9,25.5,6.2,19.6,0,71.5,48815,70.5,99.4,164.3190272,80
5417,AUS,Australia,Oceania,High,7/11/2021,2021,7,27,-25.27,133.77,26,7.43,0.11,145,0,0,0,0,46.9,87,63,37.7,5.9,23.8,0,82.2,48815,72.8,95.6,129.0703518,80
5418,AUS,Australia,Oceania,High,7/18/2021,2021,7,28,-25.27,133.77,26,6.76,-0.34,73.6,0,0,0,0,92.1,128,75.8,29.6,1,12.8,0,75.8,48815,70.4,92.7,176.6566524,80
5419,AUS,Australia,Oceania,High,7/25/2021,2021,7,29,-25.27,133.77,26,5.7,0.14,70.2,0,0,0,0,0,20,50.7,27.5,7.7,14.5,0,80.3,48815,63.9,100,0,80
5420,AUS,Australia,Oceania,High,8/1/2021,2021,8,30,-25.27,133.77,26,6.73,0.04,21.7,0,0,0,0,54,79,54.8,24.2,5.9,12,0,76.1,48887,71.8,96.7,146.5527638,80
5421,AUS,Australia,Oceania,High,8/8/2021,2021,8,31,-25.27,133.77,26,6.69,-0.35,33.2,0,0,0,0,54.2,71,63.9,24.1,3.4,23.1,0,73.5,48887,73.5,100,147.0452261,80
5422,AUS,Australia,Oceania,High,8/15/2021,2021,8,32,-25.27,133.77,26,6.03,-0.65,0,0,0,0,0,51.5,56,69.5,22,8.4,20.8,0,73.5,48887,70.5,100,140.3969849,80
5423,AUS,Australia,Oceania,High,8/22/2021,2021,8,33,-25.27,133.77,26,5.74,0.07,56.1,0,0,0,0,72,114,63.7,27.9,1.8,23.2,0,76,48887,67.8,99,162.5665236,80
5424,AUS,Australia,Oceania,High,8/29/2021,2021,8,34,-25.27,133.77,26,5.55,0.53,67.9,0,0,0,0,36,65,65.8,26.5,4.3,18.8,0,80.7,48887,67.9,100,102.2311558,80
5425,AUS,Australia,Oceania,High,9/5/2021,2021,9,35,-25.27,133.77,26,0.9,0.27,104.8,0,0,0,0,0,-9,52.7,33.2,5.5,22.4,0,78.5,48959,70.3,97.7,0,80
5426,AUS,Australia,Oceania,High,9/12/2021,2021,9,36,-25.27,133.77,26,6.37,0.43,73.2,0,0,0,0,6,6,39.7,32.3,9.3,13.2,1.7,79.8,48959,70,100,33.33333333,80
5427,AUS,Australia,Oceania,High,9/19/2021,2021,9,37,-25.27,133.77,26,6.13,0.43,14.7,0,0,0,0,82.4,94,66.1,43.6,2.2,25,0,73,48959,74.3,99.9,169.8569385,80
5428,AUS,Australia,Oceania,High,9/26/2021,2021,9,38,-25.27,133.77,26,4.64,0.83,63.9,0,0,0,0,68.5,110,67.8,37.5,5.7,16.6,0,77.7,48959,74.2,98.9,160.1130186,80
5429,AUS,Australia,Oceania,High,10/3/2021,2021,10,39,-25.27,133.77,26,1.04,0.07,22.3,0,0,0,0,31.1,52,71.9,30.3,7.7,16.3,0,80.5,49031,64.3,97.9,91.98859316,80
5430,AUS,Australia,Oceania,High,10/10/2021,2021,10,40,-25.27,133.77,26,4.44,-0.51,34.1,0,0,0,0,38.2,75,60.7,28.2,6.4,13.6,0,75.4,49031,64.9,95.6,107.6482412,80
5431,AUS,Australia,Oceania,High,10/17/2021,2021,10,41,-25.27,133.77,26,3.25,-0.26,27.3,0,0,0,0,62.6,96,75.6,28,3.3,9.3,0,74.3,49031,74.8,100,155.9771102,80
5432,AUS,Australia,Oceania,High,10/24/2021,2021,10,42,-25.27,133.77,26,2.4,-0.59,59.3,0,0,0,0,45.8,68,82.8,28.1,9.6,22,0,73.3,49031,62.8,94.1,126.361809,80
5433,AUS,Australia,Oceania,High,10/31/2021,2021,10,43,-25.27,133.77,26,3.62,-0.95,107.2,0,0,0,0,45.9,49,61.1,32.5,4.9,16.3,0,75.4,49031,69.4,99.4,126.6080402,80
5434,AUS,Australia,Oceania,High,11/7/2021,2021,11,44,-25.27,133.77,26,3.73,0.27,66,0,0,0,0,70.2,88,60.9,27,11.5,13.9,0,76.8,49103,66,97.5,161.304721,80
5435,AUS,Australia,Oceania,High,11/14/2021,2021,11,45,-25.27,133.77,26,-0.21,0.82,72.1,0,0,0,0,53,92,54.2,28.4,5,22,0,74.4,49103,76.6,100,144.0904523,80
5436,AUS,Australia,Oceania,High,11/21/2021,2021,11,46,-25.27,133.77,26,6.24,0.03,40.2,0,0,0,0,51.2,56,70,33.8,6.7,26.9,0,81.5,49103,72.8,100,139.6582915,80
5437,AUS,Australia,Oceania,High,11/28/2021,2021,11,47,-25.27,133.77,26,8.21,0.43,61.8,0,0,0,0,53.4,82,74,37,1.2,15.3,0,77.5,49103,67.8,97.7,145.0753769,80
5438,AUS,Australia,Oceania,High,12/5/2021,2021,12,48,-25.27,133.77,26,7.51,0.54,68.8,0,0,0,0,42.9,52,57.6,30.2,7.3,22.4,0,75,49174,72.7,97.1,119.2211055,80
5439,AUS,Australia,Oceania,High,12/12/2021,2021,12,49,-25.27,133.77,26,4.01,-0.08,20.6,0,0,0,0,61.7,89,57.5,27.9,2.4,33.9,0,77.5,49174,75.2,95.2,155.3462089,80
5440,AUS,Australia,Oceania,High,12/19/2021,2021,12,50,-25.27,133.77,26,8.35,0.06,65.9,0,0,0,0,53,100,54.6,21.4,2.5,20.3,0,75.4,49174,77.7,100,144.0904523,80
5441,AUS,Australia,Oceania,High,12/26/2021,2021,12,51,-25.27,133.77,26,12.38,0.35,54.7,0,0,0,0,46.1,66,56.5,28.6,6.4,17.7,3.7,79.5,49174,69,97.2,127.1005025,80
5442,AUS,Australia,Oceania,High,1/2/2022,2022,1,52,-25.27,133.77,26,8.6,0.26,36,0,0,0,0,39.8,40,78.1,32,3.7,11,0,72.4,49246,74.3,99.8,111.5879397,
5443,AUS,Australia,Oceania,High,1/9/2022,2022,1,1,-25.27,133.77,26,8.34,1.07,126.8,0,0,0,0,42,65,60.9,29,7.6,18.7,0.7,75.3,49246,68,99.8,117.0050251,
5444,AUS,Australia,Oceania,High,1/16/2022,2022,1,2,-25.27,133.77,26,12.29,0.54,74.8,0,0,0,0,95.5,135,80,39.6,9.4,22,6.3,79.6,49246,70.3,100,179.0400572,
5445,AUS,Australia,Oceania,High,1/23/2022,2022,1,3,-25.27,133.77,26,15.24,0.96,109.2,0,0,0,0,28,33,55.4,36.1,5.9,23.2,16.3,73.9,49246,68.9,93.5,86.21292776,
5446,AUS,Australia,Oceania,High,1/30/2022,2022,1,4,-25.27,133.77,26,16.7,-0.35,129.7,0,0,0,0,50.1,72,47.6,25.9,10.3,22.5,14.3,81.3,49246,72.7,100,136.9497487,
5447,AUS,Australia,Oceania,High,2/6/2022,2022,2,5,-25.27,133.77,26,14.16,0.44,118,0,0,0,0,39.1,56,77.8,33.5,1.3,5.1,13.4,78,49318,67.8,97.3,109.8643216,
5448,AUS,Australia,Oceania,High,2/13/2022,2022,2,6,-25.27,133.77,26,20.4,0.82,100.7,0,0,0,0,25,48,62.9,35.9,37.1,23.5,20.7,72.5,49318,68.8,97.4,80.62357414,
5449,AUS,Australia,Oceania,High,2/20/2022,2022,2,7,-25.27,133.77,26,18.63,-0.63,54.8,1,0,0,1,93.4,155,78.7,35.9,3.6,25.1,24.1,72,49318,72.2,98.3,177.5679542,
5450,AUS,Australia,Oceania,High,2/27/2022,2022,2,8,-25.27,133.77,26,15.39,-0.05,121.5,0,0,0,0,79,119,62.3,26.8,0,11.5,8.4,79.1,49318,66,94.6,167.4735336,
5451,AUS,Australia,Oceania,High,3/6/2022,2022,3,9,-25.27,133.77,26,18.93,-0.44,172.7,0,0,0,0,28,37,78.7,22.4,5.8,16.9,9.1,71.6,49390,62.3,100,86.21292776,
5452,AUS,Australia,Oceania,High,3/13/2022,2022,3,10,-25.27,133.77,26,15.08,0.56,138.9,0,0,0,0,0,3,44.5,31.8,8.2,18.3,13.8,81.8,49390,60.5,98.8,0,
5453,AUS,Australia,Oceania,High,3/20/2022,2022,3,11,-25.27,133.77,26,17.02,-0.4,141.9,0,0,0,0,49.2,52,66.7,24.9,3.7,28.2,12,72.9,49390,70.6,100,134.7336683,
5454,AUS,Australia,Oceania,High,3/27/2022,2022,3,12,-25.27,133.77,26,19.62,-0.08,81.4,0,0,0,0,13.9,29,61.4,29.2,4,17.1,16,69.5,49390,68.9,100,59.94296578,
5455,AUS,Australia,Oceania,High,4/3/2022,2022,4,13,-25.27,133.77,26,15.99,1.01,148.7,1,0,0,1,0,16,42.2,33,2,18.4,22.6,79.8,49462,75.8,91.1,0,
5456,AUS,Australia,Oceania,High,4/10/2022,2022,4,14,-25.27,133.77,26,18.26,0.03,192.5,0,0,0,0,64,69,86.4,30.2,1,25.9,23.4,77.1,49462,70.4,100,156.9585122,
